topic,timepoint1,timepoint2,similarity
2,17,18,0.9981169216497505
2,18,19,0.9994693925634779
2,19,20,0.9983369189107014
2,20,21,0.9954795687557416
2,21,22,0.9994365804512484
2,22,23,0.9980302948721552
2,23,24,0.9994987530704535
2,24,25,0.997247119849609
2,25,26,0.9958829639103705
2,26,27,0.9765650747255683
2,27,28,0.9804276358604034
2,28,29,0.9990713350738557
2,29,30,0.9989418859854443
2,30,31,0.9961402516590744
2,31,32,0.9927145310434077
2,32,33,0.9912927043652506
2,33,34,0.9907024092953608
2,34,35,0.9923942394364939
2,35,36,0.9930923588976338
2,36,37,0.9939114575893592
2,37,38,0.9971361742852743
2,38,39,0.9970549374609723
2,39,40,0.9915743449784112
2,40,41,0.998541114751426
2,41,42,0.9951093083565055
2,42,43,0.9949008239030398
2,43,44,0.996994211819037
2,44,45,0.9972000496155944
3,0,1,0.9834749921114163
3,1,2,0.9753013829934036
3,2,3,0.9956581561331713
3,3,4,0.9969871559268001
3,4,5,0.9951430201865277
3,5,6,0.9972417708496977
3,6,7,0.996125555129842
3,7,8,0.9979108770142817
3,8,9,0.9985605032995462
3,9,10,0.9993919060246088
3,10,11,0.9980888124327952
3,11,12,0.9995928083737992
3,12,13,0.9974663402052643
3,13,14,0.9977645022626983
3,14,15,0.9967424831162395
3,15,16,0.9965615091159014
3,16,17,0.9979854338287741
3,17,18,0.9954925087230464
3,18,19,0.994169691997235
3,19,20,0.9980172351852393
3,20,21,0.9918271376812791
3,21,22,0.9947014342516929
3,22,23,0.9991045395244624
3,23,24,0.9904786845382322
3,24,25,0.9970503880263372
3,25,26,0.9955012582137814
3,26,27,0.9795413334067877
3,27,28,0.9683179674094278
3,28,29,0.9913073147216472
3,29,30,0.9982842409794164
3,30,31,0.9696654302588976
3,31,32,0.989324257882044
3,32,33,0.9907443596531239
3,33,34,0.9900876987927671
3,34,35,0.99399595969215
3,35,36,0.9954868819719972
3,36,37,0.9821640573203275
3,37,38,0.9975469911419698
3,38,39,0.9958642885693109
3,39,40,0.995531194978329
3,40,41,0.996887364800954
3,41,42,0.9978706797869306
3,42,43,0.9889841803790086
3,43,44,0.9981234384836516
3,44,45,0.9941968025632513
4,0,1,0.9977445018372688
4,1,2,0.9897628410716541
4,2,3,0.9986382796684856
4,3,4,0.994735356533471
4,4,5,0.9993473001117937
4,5,6,0.9979253333942827
4,6,7,0.9995938550231006
4,7,8,0.9988868125015529
4,8,9,0.9970250910441496
4,9,10,0.9935365299786532
4,10,11,0.9992481805105011
4,11,12,0.9939308867139737
4,12,13,0.9959869413117887
4,13,14,0.9974126943280589
4,14,15,0.999034100578112
4,15,16,0.9956224779319446
4,16,17,0.9927250995715635
4,17,18,0.9972127878115759
4,18,19,0.9982096636678729
4,19,20,0.9959883375790701
4,20,21,0.998099066092475
4,21,22,0.9968772569668531
4,22,23,0.998188025833656
4,23,24,0.9950961358882646
4,24,25,0.9965564695092163
4,25,26,0.9932484716077107
4,26,27,0.9946490736056229
4,27,28,0.990067881077602
4,28,29,0.9915085518814895
4,29,30,0.998582929179656
4,30,31,0.996141040403435
4,31,32,0.9949068090112715
4,32,33,0.9967648220536129
4,33,34,0.9971110469078074
4,34,35,0.9740584753923542
4,35,36,0.9813709931376746
4,36,37,0.99764780558691
4,37,38,0.985350370585951
4,38,39,0.9953229488412269
4,39,40,0.9883720113300756
4,40,41,0.9958071514517975
4,41,42,0.9967389799727718
4,42,43,0.9883303255880648
4,43,44,0.9969963127069655
4,44,45,0.9923198898610995
5,0,1,0.9945756641700693
5,1,2,0.9982476975928105
5,2,3,0.9984692571565943
5,3,4,0.9972747460425896
5,4,5,0.9958904164779329
5,5,6,0.9946587616453376
5,6,7,0.9934466562645513
5,7,8,0.9963796662857997
5,8,9,0.9809551046772005
5,9,10,0.9954704172114086
5,10,11,0.9824068574232424
5,11,12,0.9960050685025427
5,12,13,0.9910697757321733
5,13,14,0.9990945497670495
5,14,15,0.9853875546050225
5,15,16,0.9995639881879161
5,16,17,0.9775790372689076
5,17,18,0.987207605333812
5,18,19,0.9757549700927578
5,19,20,0.9942873533672578
5,20,21,0.9877259208264537
5,21,22,0.99748019403328
5,22,23,0.9951470497291199
5,23,24,0.989442397709322
5,24,25,0.9928008107557921
5,25,26,0.9942502872703761
5,26,27,0.976710081225929
5,27,28,0.9786977902197009
5,28,29,0.9959560336265061
5,29,30,0.9930462533651232
5,30,31,0.99792067492435
5,31,32,0.9952990226774442
5,32,33,0.9948932930888437
5,33,34,0.9944837701358252
5,34,35,0.9975495152607972
5,35,36,0.9914387441988546
5,36,37,0.9870726190981512
5,37,38,0.996636968130042
5,38,39,0.9949363676142754
5,39,40,0.9886451314492682
5,40,41,0.9970735959307464
5,41,42,0.997776017541394
5,42,43,0.9942248092659706
5,43,44,0.993086301408707
5,44,45,0.9873733543181136
6,0,1,0.981421711392232
6,1,2,0.9906266263537561
6,2,3,0.9943247087687541
6,3,4,0.9897822627818744
6,4,5,0.9977399017318173
6,5,6,0.9885997384765974
6,6,7,0.9962540870293856
6,7,8,0.9919771215141069
6,8,9,0.991157873520028
6,9,10,0.9656928848423596
6,10,11,0.9947663651458931
6,11,12,0.996300118856187
6,12,13,0.9804840027006931
6,13,14,0.9967026192210016
6,14,15,0.9934292580302382
6,15,16,0.9958295675368832
6,16,17,0.9867229235065225
6,17,18,0.9941160703867947
6,18,19,0.9891346071616092
6,19,20,0.9983795480059637
6,20,21,0.9929200166647014
6,21,22,0.9986460110264749
6,22,23,0.9959910192329726
6,23,24,0.9980523040042862
6,24,25,0.9951858635443055
6,25,26,0.9968678833699136
6,26,27,0.9632159657317202
6,27,28,0.964792646884729
6,28,29,0.9967397071880661
6,29,30,0.9968444351905543
6,30,31,0.9946214548421813
6,31,32,0.994381787745259
6,32,33,0.9921647460934185
6,33,34,0.9952619441909943
6,34,35,0.9924982307243059
6,35,36,0.9929651270740021
6,36,37,0.9929126231521442
6,37,38,0.9901626379947149
6,38,39,0.9906456242667007
6,39,40,0.9829805821508791
6,40,41,0.9878801257393457
6,41,42,0.9940463182860398
6,42,43,0.9978706964238289
6,43,44,0.9968094187176512
6,44,45,0.9968495675993667
7,0,1,0.9773781538505635
7,1,2,0.9728613780550313
7,2,3,0.9951747803133447
7,3,4,0.9780585830549334
7,4,5,0.9907536723605125
7,5,6,0.9948997300767249
7,6,7,0.9986876056187565
7,7,8,0.9958992368100384
7,8,9,0.9950307885315346
7,9,10,0.9978004716302584
7,10,11,0.996979675721056
7,11,12,0.991757007538016
7,12,13,0.9980524991951654
7,13,14,0.9897476611998427
7,14,15,0.9953457593797792
7,15,16,0.9965062909268163
7,16,17,0.9943676120248518
7,17,18,0.9983275857219462
7,18,19,0.9937248871210188
7,19,20,0.9892846459036434
7,20,21,0.9928912075395213
7,21,22,0.9949255701972703
7,22,23,0.9991933705386368
7,23,24,0.997425601129893
7,24,25,0.9987652552181211
7,25,26,0.9980277098251049
7,26,27,0.9521032075920846
7,27,28,0.9664049865779131
7,28,29,0.9984906788689114
7,29,30,0.9961760494808233
7,30,31,0.9969934236935568
7,31,32,0.9979553224429234
7,32,33,0.9946954457506855
7,33,34,0.9967403067235138
7,34,35,0.9867308938717729
7,35,36,0.990225459600188
7,36,37,0.9923780851243755
7,37,38,0.9912050835578389
7,38,39,0.9848912159554553
7,39,40,0.9857720547407612
7,40,41,0.9935175119356408
7,41,42,0.995714739977764
7,42,43,0.9935341928584802
7,43,44,0.9946513767552044
7,44,45,0.9940494565772924
8,0,1,0.9925805158345392
8,1,2,0.9874258839411039
8,2,3,0.9958859332067329
8,3,4,0.9970931058146273
8,4,5,0.9965854154352869
8,5,6,0.9951296036831959
8,6,7,0.9967820487449355
8,7,8,0.9969901421438083
8,8,9,0.9974582094615202
8,9,10,0.9977517763531565
8,10,11,0.9963766694075163
8,11,12,0.9985749575088774
8,12,13,0.9954023348538429
8,13,14,0.987814709126215
8,14,15,0.9917499408780224
8,15,16,0.9942092464498212
8,16,17,0.9962868522486559
8,17,18,0.9961197956625537
8,18,19,0.9948417799364762
8,19,20,0.9958868376762688
8,20,21,0.9962553978610914
8,21,22,0.996989220398658
8,22,23,0.9924189240939802
8,23,24,0.9944298094041585
8,24,25,0.99542500867856
8,25,26,0.9954003439790436
8,26,27,0.9965123317632328
8,27,28,0.9952488875684571
8,28,29,0.9958288032050117
8,29,30,0.9943101053277263
8,30,31,0.993401535396307
8,31,32,0.998367238734205
8,32,33,0.9942745993339831
8,33,34,0.997761211529285
8,34,35,0.9970681876033426
8,35,36,0.9957757666943076
8,36,37,0.9970587628733806
8,37,38,0.9943586828419804
8,38,39,0.9969996194821285
8,39,40,0.9957065331732616
8,40,41,0.9949180561429607
8,41,42,0.9976631018065125
8,42,43,0.9950204149940207
8,43,44,0.9975871796061423
8,44,45,0.9954119415069623
9,0,1,0.9873782333370204
9,1,2,0.9968752759975192
9,2,3,0.9987771895179547
9,3,4,0.9953274424134124
9,4,5,0.9972622633400544
9,5,6,0.9970641049069361
9,6,7,0.9945324393243052
9,7,8,0.9974358180299052
9,8,9,0.9996348811969397
9,9,10,0.9995261559909301
9,10,11,0.9987588835123615
9,11,12,0.9990986743611381
9,12,13,0.996042882181628
9,13,14,0.9962592858135324
9,14,15,0.9990296790936003
9,15,16,0.9978799723574853
9,16,17,0.9973151557452331
9,17,18,0.9956162853107208
9,18,19,0.997449784021981
9,19,20,0.9935391358314412
9,20,21,0.9988151569326915
9,21,22,0.9988918032308749
9,22,23,0.9977158820978825
9,23,24,0.9985845164259101
9,24,25,0.9984459635904835
9,25,26,0.998511603782817
9,26,27,0.9957732921808761
9,27,28,0.9941560695389093
9,28,29,0.9968815824839964
9,29,30,0.997651758595935
9,30,31,0.9975223247418314
9,31,32,0.9955944770614942
9,32,33,0.9973346120107234
9,33,34,0.9954285999510766
9,34,35,0.9963337997806228
9,35,36,0.995827622909486
9,36,37,0.9971211878818774
9,37,38,0.9965051733786146
9,38,39,0.9834128061247077
9,39,40,0.9731709954143779
9,40,41,0.9983730071121072
9,41,42,0.9991132267186127
9,42,43,0.9942617563684323
9,43,44,0.9950865283597533
9,44,45,0.9915088193526763
10,0,1,0.9976406170503032
10,1,2,0.9978721451455005
10,2,3,0.9982705774105629
10,3,4,0.9965508473634764
10,4,5,0.9983321804831116
10,5,6,0.9966522718516578
10,6,7,0.9942742882412847
10,7,8,0.9980480987693018
10,8,9,0.9981122444335324
10,9,10,0.99846253362573
10,10,11,0.9988255206396313
10,11,12,0.9960637874393935
10,12,13,0.9994182107054328
10,13,14,0.9994069304211354
10,14,15,0.9958418403564805
10,15,16,0.993117119184329
10,16,17,0.9906647328113427
10,17,18,0.9977523896272369
10,18,19,0.9976885735439988
10,19,20,0.9916433561550058
10,20,21,0.9974763840810775
10,21,22,0.9975818066939004
10,22,23,0.997477581113805
10,23,24,0.9962192996959696
10,24,25,0.9895732994531424
10,25,26,0.9906728910048509
10,26,27,0.9876610938431584
10,27,28,0.991209690214595
10,28,29,0.9982374658441912
10,29,30,0.9985994607522292
10,30,31,0.9783248629001712
10,31,32,0.9795600259268624
10,32,33,0.9883591098763794
10,33,34,0.9911583662857772
10,34,35,0.9971000058227144
10,35,36,0.9969169911117415
10,36,37,0.9984702697091865
10,37,38,0.9973033378961452
10,38,39,0.9967890811905785
10,39,40,0.9987292131482678
10,40,41,0.993932932396408
10,41,42,0.9956219263255432
10,42,43,0.9971906528425963
10,43,44,0.9960216594081688
10,44,45,0.996599413749692
11,0,1,0.9980846518471669
11,1,2,0.985844646198182
11,2,3,0.9900477543353765
11,3,4,0.9981565528303293
11,4,5,0.9984370260670961
11,5,6,0.9961746190021544
11,6,7,0.996849306792552
11,7,8,0.9986496498344524
11,8,9,0.9953500187078681
11,9,10,0.9935907943350081
11,10,11,0.995979375137926
11,11,12,0.995793055141838
11,12,13,0.9985372811941362
11,13,14,0.9936595305431712
11,14,15,0.9938261785738024
11,15,16,0.9948535354628217
11,16,17,0.9976091265623844
11,17,18,0.9906447062551867
11,18,19,0.9973832382188842
11,19,20,0.9973408589649921
11,20,21,0.9969401819159109
11,21,22,0.998935920822377
11,22,23,0.9966951484040559
11,23,24,0.996455122492088
11,24,25,0.9950033394110851
11,25,26,0.9975961299359957
11,26,27,0.9847454806287479
11,27,28,0.9940168325918393
11,28,29,0.9920418859481452
11,29,30,0.9966962167457843
11,30,31,0.9845783505615624
11,31,32,0.9850365155214802
11,32,33,0.9952530146164558
11,33,34,0.9976200143351359
11,34,35,0.9977291247138116
11,35,36,0.989792213037079
11,36,37,0.9920086276749801
11,37,38,0.9975324207092978
11,38,39,0.9967534967295868
11,39,40,0.9965110401176166
11,40,41,0.9944850948446631
11,41,42,0.9976948763520179
11,42,43,0.9945180838222667
11,43,44,0.9936604256239565
11,44,45,0.9969904790164242
12,0,1,0.9962736973537876
12,1,2,0.9952617904226532
12,2,3,0.9967188289230842
12,3,4,0.9978666736234628
12,4,5,0.9895033936668092
12,5,6,0.9922632036320747
12,6,7,0.996761704506272
12,7,8,0.9983188876230034
12,8,9,0.9761737870928695
12,9,10,0.9946826056278545
12,10,11,0.9946525995968994
12,11,12,0.9989445321739828
12,12,13,0.9889578090953182
12,13,14,0.9983235495867876
12,14,15,0.9783587505636375
12,15,16,0.9963778546452232
12,16,17,0.9923999180390223
12,17,18,0.986347956819689
12,18,19,0.9869194642295005
12,19,20,0.9974415971374961
12,20,21,0.9992275059915465
12,21,22,0.9934472356790862
12,22,23,0.9944433730947471
12,23,24,0.9977255555725981
12,24,25,0.9978506789278988
12,25,26,0.9984703360615937
12,26,27,0.9838660033822492
12,27,28,0.9901907675189865
12,28,29,0.9966947326114434
12,29,30,0.9936348036797459
12,30,31,0.9874906176042627
12,31,32,0.970628137757505
12,32,33,0.9960570591518803
12,33,34,0.9962182025616013
12,34,35,0.9956371439886165
12,35,36,0.9956047838707089
12,36,37,0.9959893833231505
12,37,38,0.9963813899906714
12,38,39,0.9953702532636235
12,39,40,0.9963821468615255
12,40,41,0.9826545968775146
12,41,42,0.9976706457925674
12,42,43,0.9980554050401255
12,43,44,0.9970620122827706
12,44,45,0.994349252713298
13,0,1,0.994376339044697
13,1,2,0.996266625574439
13,2,3,0.9990092018481839
13,3,4,0.99670125788067
13,4,5,0.9972915831375071
13,5,6,0.9976341519340161
13,6,7,0.9972094505820623
13,7,8,0.9975139941958234
13,8,9,0.9981709925607225
13,9,10,0.9966065133476893
13,10,11,0.9967781600053204
13,11,12,0.9973943450568662
13,12,13,0.9904362632172825
13,13,14,0.9953681152863112
13,14,15,0.9834178931083322
13,15,16,0.9944899444841795
13,16,17,0.9977502172988038
13,17,18,0.9895585200690397
13,18,19,0.9908762968559393
13,19,20,0.9990611312871333
13,20,21,0.9969189060762391
13,21,22,0.9972945670147382
13,22,23,0.9981864865359417
13,23,24,0.9944500578484601
13,24,25,0.9964099240344036
13,25,26,0.9947573893823851
13,26,27,0.9527136191435518
13,27,28,0.9514231996526092
13,28,29,0.9985077381134969
13,29,30,0.9982290733837043
13,30,31,0.9835196260626117
13,31,32,0.9803879901325661
13,32,33,0.9904642713681654
13,33,34,0.9909825107939043
13,34,35,0.9882860183366273
13,35,36,0.9881289434998707
13,36,37,0.9827294061541836
13,37,38,0.9869578399243083
13,38,39,0.994077795971678
13,39,40,0.9915504148219142
13,40,41,0.9976072599704638
13,41,42,0.9965477952666946
13,42,43,0.9914421668339678
13,43,44,0.998235581830011
13,44,45,0.9963848626945878
14,0,1,0.9956668275383214
14,1,2,0.9960903762581396
14,2,3,0.9947046465834394
14,3,4,0.9982513511072088
14,4,5,0.9992693160492119
14,5,6,0.9974583104787614
14,6,7,0.9974335493581794
14,7,8,0.9952748028569052
14,8,9,0.998613114818137
14,9,10,0.9987962842628137
14,10,11,0.997017386879914
14,11,12,0.9981723126601832
14,12,13,0.9984979151274654
14,13,14,0.9984752753638008
14,14,15,0.9963476623883022
14,15,16,0.9967044935468404
14,16,17,0.9984135987245445
14,17,18,0.9962316558944693
14,18,19,0.9977440085321067
14,19,20,0.9971898910973471
14,20,21,0.9925639688710746
14,21,22,0.9936881301566522
14,22,23,0.9982920428814852
14,23,24,0.9991638087861963
14,24,25,0.9978709877984895
14,25,26,0.9966977169969301
14,26,27,0.975332786886185
14,27,28,0.9783627188126702
14,28,29,0.995572377507062
14,29,30,0.997296323948461
14,30,31,0.9783218157132426
14,31,32,0.9569611328301129
14,32,33,0.9965569154637617
14,33,34,0.9917532216739526
14,34,35,0.9962301600852351
14,35,36,0.9967744179391629
14,36,37,0.9981485736047959
14,37,38,0.9962160326691911
14,38,39,0.990843417990252
14,39,40,0.9860384784164896
14,40,41,0.996506730629401
14,41,42,0.9972504754447131
14,42,43,0.9898702447401554
14,43,44,0.9971951001473561
14,44,45,0.9969399826470364
15,0,1,0.9975435524242241
15,1,2,0.9907437136793049
15,2,3,0.9935274678032123
15,3,4,0.9981740237448101
15,4,5,0.9974697744791604
15,5,6,0.9972302517811487
15,6,7,0.9963213113826191
15,7,8,0.9973893950916044
15,8,9,0.999402223912877
15,9,10,0.9982101211116681
15,10,11,0.997574607000189
15,11,12,0.9965683618088241
15,12,13,0.9970868216447838
15,13,14,0.9971951686714803
15,14,15,0.998982564698115
15,15,16,0.9916796231840782
15,16,17,0.9903539223334819
15,17,18,0.9970172788538935
15,18,19,0.9958930648244311
15,19,20,0.9932266573709622
15,20,21,0.9953808260494832
15,21,22,0.9966804186414095
15,22,23,0.9980274915938023
15,23,24,0.9986271873406947
15,24,25,0.9980515742713804
15,25,26,0.9973770490452567
15,26,27,0.9623604087979184
15,27,28,0.9700474251355746
15,28,29,0.9980177134182641
15,29,30,0.9978274476874461
15,30,31,0.9962470605022195
15,31,32,0.9962595509981388
15,32,33,0.9938485143814948
15,33,34,0.9953407845308514
15,34,35,0.9963033756323837
15,35,36,0.993798257489002
15,36,37,0.9970465187989125
15,37,38,0.9898358453543892
15,38,39,0.9880709176276111
15,39,40,0.9954296815912751
15,40,41,0.996565635267646
15,41,42,0.9967868288925491
15,42,43,0.9832765196145842
15,43,44,0.9913229940155425
15,44,45,0.997079735674621
16,0,1,0.9962594333613242
16,1,2,0.9950543796446901
16,2,3,0.9984360362774884
16,3,4,0.9950533447473914
16,4,5,0.9945555996371575
16,5,6,0.9965409832135204
16,6,7,0.9969381834746649
16,7,8,0.9958098600865379
16,8,9,0.9968617341591788
16,9,10,0.9993689275769716
16,10,11,0.998434400813928
16,11,12,0.9979180525773019
16,12,13,0.995637044378865
16,13,14,0.9965763180846996
16,14,15,0.9962807824611853
16,15,16,0.9957855413289046
16,16,17,0.9981510130314105
16,17,18,0.9973075670013143
16,18,19,0.9866071703464987
16,19,20,0.9957986845485324
16,20,21,0.9977148961383483
16,21,22,0.9984378647398879
16,22,23,0.997392029954397
16,23,24,0.9939848708296152
16,24,25,0.9973183487116932
16,25,26,0.996833890573962
16,26,27,0.9953173357125198
16,27,28,0.993314201918661
16,28,29,0.9949263939440758
16,29,30,0.9902130657347694
16,30,31,0.9945564723647278
16,31,32,0.99582791286119
16,32,33,0.9976217951463164
16,33,34,0.9944709268551191
16,34,35,0.9897784172917881
16,35,36,0.9921628231189971
16,36,37,0.982382743486958
16,37,38,0.9948881254376288
16,38,39,0.9971581627946791
16,39,40,0.9920714167633553
16,40,41,0.9888785899404191
16,41,42,0.9850496084244463
16,42,43,0.9899550830689597
16,43,44,0.996557307820888
16,44,45,0.9958640958116018
17,0,1,0.9909040713790562
17,1,2,0.9922622173294833
17,2,3,0.9948410427651767
17,3,4,0.9942425909804626
17,4,5,0.9984899861124819
17,5,6,0.9948078659433839
17,6,7,0.9967847986383667
17,7,8,0.9983492111865621
17,8,9,0.9942081577296582
17,9,10,0.9982770399433899
17,10,11,0.9954705611507838
17,11,12,0.9981462405837275
17,12,13,0.9960472839855898
17,13,14,0.9954815779997895
17,14,15,0.9953664497456118
17,15,16,0.9979494752523511
17,16,17,0.9960998053103386
17,17,18,0.9953825985557071
17,18,19,0.9985176640668458
17,19,20,0.9991164525065569
17,20,21,0.9980041001110326
17,21,22,0.9966351127880454
17,22,23,0.9884974835820375
17,23,24,0.9949424297842294
17,24,25,0.9940509250507291
17,25,26,0.9984012301400123
17,26,27,0.969392253388793
17,27,28,0.971715203710939
17,28,29,0.9956368042036614
17,29,30,0.9922636558096573
17,30,31,0.9963798547650932
17,31,32,0.9973675449096167
17,32,33,0.9964480611695272
17,33,34,0.9974378989469905
17,34,35,0.9901268370725549
17,35,36,0.9949478947809347
17,36,37,0.9927321674290823
17,37,38,0.9930744082543985
17,38,39,0.9965760745818103
17,39,40,0.9938396634192153
17,40,41,0.9925860173624559
17,41,42,0.9883973666236159
17,42,43,0.994926545410104
17,43,44,0.9914655142130201
17,44,45,0.9904636807489181
18,0,1,0.9726121165412769
18,1,2,0.9968545971593562
18,2,3,0.8681763406652316
18,3,4,0.9895028727736931
18,4,5,0.9981787501842322
18,5,6,0.9992368904188671
18,6,7,0.9999684160409195
18,7,8,0.9999687340977449
18,8,9,0.999969094209444
18,9,10,0.9999365827013998
18,10,11,0.9999663254160772
18,11,12,0.999444013828207
18,12,13,0.9969947565189748
18,13,14,0.9906724729018725
18,14,15,0.9803971638432556
18,15,16,0.9882508478180617
18,16,17,0.9429861714140048
18,17,18,0.9911669337349112
18,18,19,0.9883925246536849
18,19,20,0.9931012623272625
18,20,21,0.99851157391983
18,21,22,0.9847318646588651
18,22,23,0.991756240375153
18,23,24,0.9978751801824284
18,24,25,0.9896556803487659
18,25,26,0.9947896634642023
18,26,27,0.972234851572329
18,27,28,0.9749794907311141
18,28,29,0.9975172771182599
18,29,30,0.9956910337816768
18,30,31,0.9738670398471414
18,31,32,0.9681139256827452
18,32,33,0.9961946874303819
18,33,34,0.9976962417664366
18,34,35,0.9932102256118809
18,35,36,0.993689199052015
18,36,37,0.9886438779976537
18,37,38,0.9948095776710372
18,38,39,0.9875195013161113
18,39,40,0.9673578020603084
18,40,41,0.996129516827543
18,41,42,0.9980452534710271
18,42,43,0.9823080383357224
18,43,44,0.9910829078654657
18,44,45,0.9978926178184444
19,0,1,0.9855926677978238
19,1,2,0.9969391325076226
19,2,3,0.9952052127850199
19,3,4,0.9973586754568212
19,4,5,0.9924102591738068
19,5,6,0.9944198944196554
19,6,7,0.9984724353838496
19,7,8,0.9971231277130291
19,8,9,0.99841875763456
19,9,10,0.996366029039035
19,10,11,0.9987295017129568
19,11,12,0.9977528263167089
19,12,13,0.9962061627820545
19,13,14,0.9919892302609153
19,14,15,0.9948824879926188
19,15,16,0.9989559319283831
19,16,17,0.9875905777437064
19,17,18,0.9931891324808448
19,18,19,0.9900074436298549
19,19,20,0.9981429339470858
19,20,21,0.9976554005449064
19,21,22,0.9982237587159678
19,22,23,0.997932659265608
19,23,24,0.9970923765458152
19,24,25,0.994626702504917
19,25,26,0.9921911433984989
19,26,27,0.9600995514938574
19,27,28,0.9719317814725045
19,28,29,0.9977165205841964
19,29,30,0.9884772531362291
19,30,31,0.9915196556159604
19,31,32,0.995091111200757
19,32,33,0.9955340674192773
19,33,34,0.9986004920478285
19,34,35,0.9950910901230233
19,35,36,0.9923223976340747
19,36,37,0.9961501191591865
19,37,38,0.9979500495889047
19,38,39,0.9814239594141515
19,39,40,0.9932459594392128
19,40,41,0.9844912334516508
19,41,42,0.9949980368726361
19,42,43,0.9954146005447307
19,43,44,0.9977033725449195
19,44,45,0.9988409097382807
20,0,1,0.9856859531033155
20,1,2,0.9945641306743028
20,2,3,0.9887922482803033
20,3,4,0.9970150501698652
20,4,5,0.9981670792172083
20,5,6,0.993485413729665
20,6,7,0.9887372063310542
20,7,8,0.9986426242908617
20,8,9,0.9963583088171742
20,9,10,0.9986562328345818
20,10,11,0.9924931660621151
20,11,12,0.993044684185362
20,12,13,0.9961121933582943
20,13,14,0.9926374425217328
20,14,15,0.9974541716296346
20,15,16,0.9912245395587429
20,16,17,0.9977820037269672
20,17,18,0.9943402586616296
20,18,19,0.99148671505677
20,19,20,0.9855827250914112
20,20,21,0.9945999707086861
20,21,22,0.997651195621359
20,22,23,0.9969196342696023
20,23,24,0.996079037708881
20,24,25,0.9959372689848943
20,25,26,0.9965645659367337
20,26,27,0.9644923637059883
20,27,28,0.9668073053698041
20,28,29,0.9953897496423096
20,29,30,0.995490419734099
20,30,31,0.9865224415284017
20,31,32,0.9795029151464062
20,32,33,0.994417308069262
20,33,34,0.9788194372978162
20,34,35,0.9844612124161088
20,35,36,0.9950379207453491
20,36,37,0.9943455428896886
20,37,38,0.982646385486218
