relation,similarity,window1,window2,topic_id
continued,0.05146484286877797,69,70,34
continued,0.1657391193564825,69,70,35
continued,0.08354883983786211,69,70,36
continued,0.05545718508137348,69,70,37
continued,0.0243022711180124,69,70,38
continued,0.02647941635725779,69,70,39
continued,0.17400862755730864,69,70,40
continued,0.024333100363831336,69,70,41
continued,0.12001510519227616,69,70,42
continued,0.10645597008818651,69,70,43
continued,0.24780330831847047,69,70,44
continued,0.07983370206242622,69,70,45
continued,0.025401435210027076,69,70,46
continued,0.2255811652591784,69,70,47
continued,0.02002244748132869,69,70,48
continued,-0.042199453405196694,69,70,49
continued,0.15345184328056946,70,71,0
continued,0.08405357407683517,70,71,1
continued,0.1917849914847015,70,71,2
continued,0.2078084991149741,70,71,3
continued,0.22133090995484886,70,71,4
continued,0.047644852702413,70,71,5
continued,0.04995589423766409,70,71,6
continued,0.048072877392822,70,71,7
continued,0.13123238499119,70,71,8
continued,0.11554038074803484,70,71,9
continued,0.1285808170289804,70,71,10
continued,0.06929950993875852,70,71,11
continued,0.16073908177379392,70,71,12
continued,0.11103109371230471,70,71,13
continued,0.24362982087802412,70,71,14
continued,0.009717109744525061,70,71,15
continued,0.023759905367251314,70,71,16
continued,0.13801084421308196,70,71,17
continued,0.038563321425776,70,71,18
continued,0.015204712452873173,70,71,19
continued,0.2118340356136074,70,71,20
continued,0.13214533271069612,70,71,21
continued,0.052609849731755004,70,71,22
continued,0.0721670992400179,70,71,23
continued,0.14842894133675424,70,71,24
continued,0.08374330974986517,70,71,25
continued,0.0033014320503809915,70,71,26
continued,0.09860427108824767,70,71,27
continued,0.15924344316497524,70,71,28
continued,0.16187522447237823,70,71,29
continued,0.21632831018501478,70,71,30
continued,0.12644368865119165,70,71,31
continued,0.12453410906936654,70,71,32
continued,0.09024734217474939,70,71,33
continued,0.12031341593714762,70,71,34
continued,0.10394084754725638,70,71,35
continued,0.09430937949559373,70,71,36
continued,0.13934305923922313,70,71,37
continued,0.08972265212960251,70,71,38
continued,0.024242157797167527,70,71,39
continued,0.09515012793021815,70,71,40
continued,0.031165991247363245,70,71,41
continued,0.14868210686851582,70,71,42
continued,0.04599464194406292,70,71,43
continued,0.19433486139789324,70,71,44
continued,0.04114383122199261,70,71,45
continued,0.24232926990519907,70,71,46
continued,0.05138716270296263,70,71,47
continued,0.04885310153540772,70,71,48
continued,0.12765649921665095,70,71,49
continued,0.11038220528595824,71,72,0
continued,0.2242412255632302,71,72,1
continued,0.18440969907409335,71,72,2
continued,0.05629385573070291,71,72,3
continued,0.08478587086822115,71,72,4
continued,-0.05769642050792017,71,72,5
continued,0.08576624720302632,71,72,6
continued,0.046879573425323784,71,72,7
continued,0.08066021011084823,71,72,8
continued,0.3019304590881204,71,72,9
continued,0.1603763145232539,71,72,10
continued,0.15808428762990404,71,72,11
continued,0.11626284456244133,71,72,12
continued,0.0397235530798442,71,72,13
continued,0.02066762470992502,71,72,14
continued,0.09704283306926964,71,72,15
continued,0.13318256714824664,71,72,16
continued,0.11726745252083659,71,72,17
continued,0.1305242887839211,71,72,18
continued,0.1328926814016812,71,72,19
continued,0.19250270285838358,71,72,20
continued,0.1564605302529352,71,72,21
continued,0.011081919397266717,71,72,22
continued,0.09398242344622311,71,72,23
continued,0.176125227776558,71,72,24
continued,0.034526056880429694,71,72,25
continued,0.04339539279260919,71,72,26
continued,0.07799001420855951,71,72,27
continued,0.0895065576496829,71,72,28
continued,0.1229100435849272,71,72,29
continued,0.09041305491294521,71,72,30
continued,0.09791775049342792,71,72,31
continued,0.06978971784896981,71,72,32
continued,0.0707954632277375,71,72,33
continued,0.05270940151966724,71,72,34
continued,0.17482107602244448,71,72,35
continued,0.17895325545119642,71,72,36
continued,0.1630533485075132,71,72,37
continued,0.0924888838228624,71,72,38
continued,0.1711583210955176,71,72,39
continued,0.07985144528609069,71,72,40
continued,0.26864889512900464,71,72,41
continued,0.18916759005315747,71,72,42
continued,0.05826415230100084,71,72,43
continued,0.11765104506304966,71,72,44
continued,0.10740535868322332,71,72,45
continued,0.07448715203972907,71,72,46
continued,0.09422548424672617,71,72,47
continued,0.12062926008932795,71,72,48
continued,0.009114920571550703,71,72,49
continued,0.06613879785251507,72,73,0
continued,0.03801352980907173,72,73,1
continued,0.0716069317093852,72,73,2
continued,0.09523852220087478,72,73,3
continued,0.0726809641312726,72,73,4
continued,0.14482617751816468,72,73,5
continued,0.07403963813692938,72,73,6
continued,0.15849267393428576,72,73,7
continued,0.005720420837924178,72,73,8
continued,0.15904584116817846,72,73,9
continued,0.04599963668583864,72,73,10
continued,0.07914018120831236,72,73,11
continued,0.16609494904186844,72,73,12
continued,0.1952642551916286,72,73,13
continued,0.09494684098913421,72,73,14
continued,0.07616863870513632,72,73,15
continued,0.17377111058189962,72,73,16
continued,0.1202292387931489,72,73,17
continued,0.1808307229274159,72,73,18
continued,0.07327921119242838,72,73,19
continued,0.0411234809252037,72,73,20
continued,0.16658159285209614,72,73,21
continued,0.14598755755175735,72,73,22
continued,0.020393136435469566,72,73,23
continued,0.1874584370109992,72,73,24
continued,-0.016247048541763374,72,73,25
continued,0.086729080388951,72,73,26
continued,0.10555129980975506,72,73,27
continued,0.10458419045387861,72,73,28
continued,0.014041283204107824,72,73,29
continued,0.21098589112436353,72,73,30
continued,0.09977350067498453,72,73,31
continued,0.07269109254417955,72,73,32
continued,0.06286834565743163,72,73,33
continued,0.14654409136058583,72,73,34
continued,0.15386258684181567,72,73,35
continued,0.12077585017481983,72,73,36
continued,0.044419543545229,72,73,37
continued,0.006267119818628968,72,73,38
continued,0.14285984297556084,72,73,39
continued,0.1410266276791723,72,73,40
continued,0.09257887459108528,72,73,41
continued,0.14372058558260215,72,73,42
continued,0.1675755461054391,72,73,43
continued,0.02564203427730498,72,73,44
continued,0.1794043422241463,72,73,45
continued,0.21905597812711874,72,73,46
continued,0.015656133644354864,72,73,47
continued,0.15864165126777216,72,73,48
continued,0.07885229520678351,72,73,49
continued,0.02991613918176601,73,74,0
continued,0.18950842332442513,73,74,1
continued,0.1941076216621034,73,74,2
continued,0.005578695394784146,73,74,3
continued,0.06222697500628206,73,74,4
continued,0.0725336859473964,73,74,5
continued,0.12389376192777617,73,74,6
continued,0.19622861137143413,73,74,7
continued,0.05559675174335298,73,74,8
continued,-0.014687632829514602,73,74,9
continued,0.16551887857259998,73,74,10
continued,0.09999819959143509,73,74,11
continued,0.2344958701559196,73,74,12
continued,0.17619233839316994,73,74,13
continued,0.06392751526495602,73,74,14
continued,0.04312998502009377,73,74,15
continued,0.111482606756388,73,74,16
continued,0.07234969003530417,73,74,17
continued,0.16725974723674242,73,74,18
continued,0.041221576503516516,73,74,19
continued,0.0707172542034003,73,74,20
continued,0.1410687130502604,73,74,21
continued,0.15130468794156665,73,74,22
continued,0.0624206439831508,73,74,23
continued,0.10723729635273746,73,74,24
continued,0.04163437518143048,73,74,25
continued,0.09091307441994431,73,74,26
continued,0.08692802068171472,73,74,27
continued,0.08737876851666267,73,74,28
continued,0.09012639645262291,73,74,29
continued,0.08792937972902135,73,74,30
continued,0.07538502544697628,73,74,31
continued,0.029618462422392675,73,74,32
continued,-0.003108917519190866,73,74,33
continued,0.06544234311391872,73,74,34
continued,-0.004769246339226749,73,74,35
continued,0.09153612016934709,73,74,36
continued,0.09810624979489832,73,74,37
continued,0.17205025547082184,73,74,38
continued,0.11943006321924107,73,74,39
continued,0.03712052039010011,73,74,40
continued,0.1394384848702398,73,74,41
continued,0.1632742758979853,73,74,42
continued,0.02226840868487221,73,74,43
continued,0.12506654885123478,73,74,44
continued,0.08189714145955226,73,74,45
continued,0.15359922107104323,73,74,46
continued,-0.0033089386647714857,73,74,47
continued,0.13581930493299396,73,74,48
continued,0.1846375986602711,73,74,49
continued,0.16735444274972883,74,75,0
continued,0.0914295455475203,74,75,1
continued,0.16307106571848867,74,75,2
continued,0.05652922850180974,74,75,3
continued,0.19984841360537886,74,75,4
continued,0.12837124343983541,74,75,5
continued,0.12161097360464859,74,75,6
continued,-0.0010415928048740637,74,75,7
continued,0.046536833869323155,74,75,8
continued,0.10349176816762955,74,75,9
continued,0.10577050684187696,74,75,10
continued,0.19350448786285207,74,75,11
continued,0.21878825944185223,74,75,12
continued,0.07612704557734248,74,75,13
continued,0.08514633362248637,74,75,14
continued,0.130112635272493,74,75,15
continued,0.18124031572669655,74,75,16
continued,0.14712437589521246,74,75,17
continued,0.113295877375486,74,75,18
continued,0.03193976428212068,74,75,19
continued,0.11033761054907991,74,75,20
continued,0.08332755530257228,74,75,21
continued,0.08807880397245962,74,75,22
continued,0.10912986867119673,74,75,23
continued,0.17543620830702,74,75,24
continued,0.03157748110959558,74,75,25
continued,0.09975342517187302,74,75,26
continued,0.060400555094218246,74,75,27
continued,0.15168963549352446,74,75,28
continued,0.11554582714573634,74,75,29
continued,0.05006586821314361,74,75,30
continued,0.1220747152119507,74,75,31
continued,0.028830942799711833,74,75,32
continued,0.20010747862836298,74,75,33
continued,0.06905809749893395,74,75,34
continued,0.12649996790803955,74,75,35
continued,0.19925294523623904,74,75,36
continued,0.14651058938494027,74,75,37
continued,0.05237429240588846,74,75,38
continued,0.20532282721375802,74,75,39
continued,0.1365438921471256,74,75,40
continued,0.03351723640569389,74,75,41
continued,0.07121345473622748,74,75,42
continued,0.1307029480091158,74,75,43
continued,0.11456048144215038,74,75,44
continued,0.09866207757036716,74,75,45
continued,0.15771192254654992,74,75,46
continued,0.18186241140121345,74,75,47
continued,0.028828098019159414,74,75,48
continued,0.11960458610395601,74,75,49
continued,0.19661816091938095,75,76,0
continued,0.06304060930883874,75,76,1
continued,0.12334246914709376,75,76,2
continued,0.0876495438946061,75,76,3
continued,0.1632472437098586,75,76,4
continued,0.08862129395397648,75,76,5
continued,0.15815579314791445,75,76,6
continued,0.13424225908020987,75,76,7
continued,0.1455271444120674,75,76,8
continued,0.1435558408592265,75,76,9
continued,0.07142915191784921,75,76,10
continued,0.0622414718024766,75,76,11
continued,-0.0021449321803246766,75,76,12
continued,0.13406700849592174,75,76,13
continued,0.0873736543536534,75,76,14
continued,0.07881885881793906,75,76,15
continued,0.12498294600586528,75,76,16
continued,0.16294393589534747,75,76,17
continued,0.1377318109828579,75,76,18
continued,0.004253600107706165,75,76,19
continued,0.2231815021862452,75,76,20
continued,0.16319495742344925,75,76,21
continued,0.03403685294172375,75,76,22
continued,0.07010110119080905,75,76,23
continued,0.07850071738700841,75,76,24
continued,0.07042754289496393,75,76,25
continued,0.07423062731525608,75,76,26
continued,0.17971620594919593,75,76,27
continued,0.16343138221666956,75,76,28
continued,0.10425298400601202,75,76,29
continued,0.10590723479794771,75,76,30
continued,0.0988601479375937,75,76,31
continued,0.09395051645015344,75,76,32
continued,0.1907296319970045,75,76,33
continued,0.10992434820672861,75,76,34
continued,0.16755806127582637,75,76,35
continued,0.06513605510083384,75,76,36
continued,0.039318717382316674,75,76,37
continued,0.09069213517435816,75,76,38
continued,0.12786575582882273,75,76,39
continued,0.09771147704561164,75,76,40
continued,0.27652297486420624,75,76,41
continued,0.018883865223530517,75,76,42
continued,0.12822213234537225,75,76,43
continued,0.09269539108165661,75,76,44
continued,0.11925168815695922,75,76,45
continued,0.11666114554705453,75,76,46
continued,0.08659950194450095,75,76,47
continued,0.16987010937744648,75,76,48
continued,-0.010445744539933587,75,76,49
continued,0.09516959831544305,76,77,0
continued,0.11850025054186461,76,77,1
continued,0.12133719716767705,76,77,2
continued,0.08907155688698387,76,77,3
continued,0.19682028107232702,76,77,4
continued,0.12637395100202387,76,77,5
continued,0.18766349966352955,76,77,6
continued,0.17535752793493375,76,77,7
continued,0.16600067841942504,76,77,8
continued,0.1629088025817691,76,77,9
continued,0.11722340524799399,76,77,10
continued,0.22227630507591142,76,77,11
continued,0.037036450236594146,76,77,12
continued,0.07217803663014351,76,77,13
continued,0.10986454580790402,76,77,14
continued,-0.0092431182868584,76,77,15
continued,0.11996974809670799,76,77,16
continued,0.20617839476111047,76,77,17
continued,0.11318372648190657,76,77,18
continued,-0.007026519586343764,76,77,19
continued,0.23260645810720562,76,77,20
continued,0.12413039760361372,76,77,21
continued,0.07026381136841692,76,77,22
continued,-0.01164274950366074,76,77,23
continued,0.16632136304689235,76,77,24
continued,0.12067782843380177,76,77,25
continued,0.11329080055031329,76,77,26
continued,0.1054475984266475,76,77,27
continued,0.021187944552367333,76,77,28
continued,0.0781316541645988,76,77,29
continued,0.010643993686185812,76,77,30
continued,0.13548700024332522,76,77,31
continued,0.14344722716338884,76,77,32
continued,0.1127238650319023,76,77,33
continued,0.20505196366375839,76,77,34
continued,0.03028117871055379,76,77,35
continued,0.0756120857570159,76,77,36
continued,0.059443139514258184,76,77,37
continued,0.009032332181588915,76,77,38
continued,0.09822908332295303,76,77,39
continued,-0.006132565466684272,76,77,40
continued,0.08245035244763843,76,77,41
continued,0.04138753416565934,76,77,42
continued,0.2755376469310596,76,77,43
continued,0.11457297367354148,76,77,44
continued,0.16260531848129833,76,77,45
continued,0.03755230400026818,76,77,46
continued,0.0920108838191489,76,77,47
continued,0.14926054505492983,76,77,48
continued,0.06158958777798442,76,77,49
continued,0.08527132583880027,77,78,0
continued,0.21464175406483316,77,78,1
continued,0.0032152378400935005,77,78,2
continued,0.11056116846682439,77,78,3
continued,0.1098224823148629,77,78,4
continued,0.10088362229772765,77,78,5
continued,0.07601032051557868,77,78,6
continued,0.03885573112257572,77,78,7
continued,0.10766364818020388,77,78,8
continued,0.13718055951461003,77,78,9
continued,0.10164795573840829,77,78,10
continued,0.1419596886152035,77,78,11
continued,0.06911561744168435,77,78,12
continued,0.030684818181304505,77,78,13
continued,0.06366650009749811,77,78,14
continued,0.03222626058461061,77,78,15
continued,0.03609743345111012,77,78,16
continued,0.11764873946189065,77,78,17
continued,0.04350856571637891,77,78,18
continued,0.023994982882228462,77,78,19
continued,0.08498083025316501,77,78,20
continued,0.08075903184795201,77,78,21
continued,0.20272517410568355,77,78,22
continued,0.12720434812408607,77,78,23
continued,0.11341584002921086,77,78,24
continued,0.047018629058566346,77,78,25
continued,0.13935088188091685,77,78,26
continued,0.20578141415749704,77,78,27
continued,0.04878445847106126,77,78,28
continued,0.004822591080845487,77,78,29
continued,0.016796487090368427,77,78,30
continued,0.08786744382695785,77,78,31
continued,-0.0695267711608948,77,78,32
continued,0.03905890389381802,77,78,33
continued,0.176079240269487,77,78,34
continued,0.11099863086070025,77,78,35
continued,0.06684956383426303,77,78,36
continued,0.11353954105877817,77,78,37
continued,0.07884426089856174,77,78,38
continued,0.12429057883141728,77,78,39
continued,0.08916519559284335,77,78,40
continued,0.10800043198153725,77,78,41
continued,0.12953440055811713,77,78,42
continued,0.10921284103360833,77,78,43
continued,0.14999623096584808,77,78,44
continued,0.04367020109969207,77,78,45
continued,0.14564985386562193,77,78,46
continued,0.06871492361343286,77,78,47
continued,-0.03430519606183774,77,78,48
continued,0.12009815777325183,77,78,49
continued,0.05149450951517848,78,79,0
continued,0.017836250956073545,78,79,1
continued,0.1345863880828751,78,79,2
continued,0.06344640002500429,78,79,3
continued,0.12145591495534445,78,79,4
continued,0.15429694338777697,78,79,5
continued,0.14894710153160404,78,79,6
continued,0.06680457283216412,78,79,7
continued,0.14910695317179415,78,79,8
continued,0.06935614623645842,78,79,9
continued,0.1426917864353607,78,79,10
continued,0.03486136537531036,78,79,11
continued,0.0712006482707103,78,79,12
continued,0.15426307847846485,78,79,13
continued,0.16257179947918546,78,79,14
continued,0.08674060817889921,78,79,15
continued,0.15187313100747682,78,79,16
continued,0.1284451191415816,78,79,17
continued,0.13043754173471214,78,79,18
continued,0.21527208165765518,78,79,19
continued,0.16358633779934992,78,79,20
continued,0.06694072326898763,78,79,21
continued,0.19139411453849547,78,79,22
continued,0.07354120543681872,78,79,23
continued,0.16201494903324065,78,79,24
continued,0.11388247558219934,78,79,25
continued,0.08687423637263916,78,79,26
continued,0.12258873493271007,78,79,27
continued,0.08698818521365233,78,79,28
continued,0.09470201149347239,78,79,29
continued,0.16776588207470544,78,79,30
continued,0.05877177495621831,78,79,31
continued,0.11368049549184597,78,79,32
continued,0.030862920434980352,78,79,33
continued,0.022650678614259498,78,79,34
continued,0.03241381492971089,78,79,35
continued,0.1593858137792562,78,79,36
continued,0.07650483005153456,78,79,37
continued,0.08696767450022444,78,79,38
continued,0.11166643310419753,78,79,39
continued,0.22828074327648817,78,79,40
continued,0.14661163317474307,78,79,41
continued,0.07788501541394043,78,79,42
continued,0.1097665225364077,78,79,43
continued,0.0871819952716765,78,79,44
continued,0.10754109973800052,78,79,45
continued,0.1471466313705257,78,79,46
continued,0.07540995908794965,78,79,47
continued,0.05088403598014876,78,79,48
continued,0.078813258082992,78,79,49
continued,0.09263900439267772,79,80,0
continued,0.1845270309688335,79,80,1
continued,0.11305956196378351,79,80,2
continued,0.05114499175035972,79,80,3
continued,0.12630994692830605,79,80,4
continued,0.05399195603448855,79,80,5
continued,0.0797996994118908,79,80,6
continued,0.1771294333641501,79,80,7
continued,0.207944048710416,79,80,8
continued,-0.007218263765234521,79,80,9
continued,0.03027668494887212,79,80,10
continued,-0.045446082965263375,79,80,11
continued,-0.0021593167580790397,79,80,12
continued,0.10260190507480506,79,80,13
continued,0.21317288393263173,79,80,14
continued,0.052292915960557636,79,80,15
continued,0.03966909279111474,79,80,16
continued,0.1747747959024018,79,80,17
continued,0.08832090353166354,79,80,18
continued,0.20498571837055846,79,80,19
continued,0.14071567210618824,79,80,20
continued,0.07748708459307714,79,80,21
continued,0.08809811682149515,79,80,22
continued,0.10620353236706481,79,80,23
continued,0.1324359456661878,79,80,24
continued,0.1373118920519447,79,80,25
continued,0.03736280231685107,79,80,26
continued,0.08368237903474511,79,80,27
continued,0.041746621542946324,79,80,28
continued,0.0964820935433878,79,80,29
continued,0.19216512295345878,79,80,30
continued,0.09044864667839944,79,80,31
continued,0.1863543557740438,79,80,32
continued,0.16438116088944527,79,80,33
continued,0.13533637924267883,79,80,34
continued,0.1581256680031446,79,80,35
continued,0.03711605864975005,79,80,36
continued,0.1715810192871471,79,80,37
continued,0.11280900822168365,79,80,38
continued,0.12628446778201136,79,80,39
continued,0.1697259951057768,79,80,40
continued,0.16692198391452345,79,80,41
continued,0.10239064886823497,79,80,42
continued,0.113586521491341,79,80,43
continued,0.10491555091386753,79,80,44
continued,0.1205339752038323,79,80,45
continued,0.12333226697361308,79,80,46
continued,0.17630793519125654,79,80,47
continued,0.1653788228349099,79,80,48
continued,0.18995124920803852,79,80,49
continued,0.09305796592959702,80,81,0
continued,0.17423057039856127,80,81,1
continued,0.11710926374365714,80,81,2
continued,0.12042115613278015,80,81,3
continued,0.008336765444221707,80,81,4
continued,0.02261890975426784,80,81,5
continued,0.1017612744373769,80,81,6
continued,0.11720953365088921,80,81,7
continued,0.102343346329622,80,81,8
continued,0.12367422356243601,80,81,9
continued,0.03191377337449337,80,81,10
continued,0.11340277797470798,80,81,11
continued,0.048111191516217,80,81,12
continued,0.11326177407986145,80,81,13
continued,0.1388346571194344,80,81,14
continued,0.0342081218141169,80,81,15
continued,0.06198966258073024,80,81,16
continued,-0.044565185092884645,80,81,17
continued,0.21437008551953735,80,81,18
continued,0.15773574469650564,80,81,19
continued,0.11295488081563514,80,81,20
continued,0.15005847068660608,80,81,21
continued,0.10128924946634406,80,81,22
continued,0.14336396813326494,80,81,23
continued,0.1012732122587329,80,81,24
continued,0.10773940424432209,80,81,25
continued,0.08684336863098856,80,81,26
continued,0.1835554919172056,80,81,27
continued,-0.013503449577911194,80,81,28
continued,0.011322054582973367,80,81,29
continued,0.15707317566714127,80,81,30
continued,0.06319502034046472,80,81,31
continued,0.1487980752964334,80,81,32
continued,0.005084206257272314,80,81,33
continued,0.0725888177726172,80,81,34
continued,0.032765808869047966,80,81,35
continued,0.15035815723082815,80,81,36
continued,0.021538323584760367,80,81,37
continued,0.13426979098534755,80,81,38
continued,0.10180071775005846,80,81,39
continued,0.0006994188172296566,80,81,40
continued,0.13636579443842606,80,81,41
continued,0.09600210934891239,80,81,42
continued,0.17627861717923574,80,81,43
continued,0.22853661235793926,80,81,44
continued,0.08102760638032114,80,81,45
continued,0.062196358569781396,80,81,46
continued,0.04056208601928433,80,81,47
continued,0.15593019163199306,80,81,48
continued,0.08587898061015256,80,81,49
continued,0.10554135480902305,81,82,0
continued,0.04620173073922227,81,82,1
continued,0.10762758180632125,81,82,2
continued,0.14881499564929512,81,82,3
continued,0.047772467484771965,81,82,4
continued,0.016354945125505477,81,82,5
continued,0.07021865817016594,81,82,6
continued,0.1445699714339789,81,82,7
continued,0.1706918374867921,81,82,8
continued,0.18374450805579418,81,82,9
continued,0.13137010202400803,81,82,10
continued,0.05800237265478445,81,82,11
continued,0.1594689623685142,81,82,12
continued,0.09128556207055827,81,82,13
continued,0.0875994291926723,81,82,14
continued,0.1780161604597738,81,82,15
continued,0.10571025005452549,81,82,16
continued,0.0650154330780901,81,82,17
continued,0.15069481209857735,81,82,18
continued,0.07614582531213866,81,82,19
continued,0.05839792164507526,81,82,20
continued,0.039967128293328935,81,82,21
continued,0.13094908250214649,81,82,22
continued,0.08626534810072106,81,82,23
continued,0.037153613046144604,81,82,24
continued,0.130976362468279,81,82,25
continued,0.15488206798999912,81,82,26
continued,0.01781827332113874,81,82,27
continued,0.2316000245090462,81,82,28
continued,0.12501600562212864,81,82,29
continued,0.09571684801302792,81,82,30
continued,0.1045555626911052,81,82,31
continued,0.07566607460835265,81,82,32
continued,0.17245911960653004,81,82,33
continued,0.0847175438565357,81,82,34
continued,0.2601823852511245,81,82,35
continued,0.03886322523622023,81,82,36
continued,0.09497466499469379,81,82,37
continued,0.08336993310131217,81,82,38
continued,0.1436994168353353,81,82,39
continued,0.12025369849925878,81,82,40
continued,0.037311001606385986,81,82,41
continued,0.20701248813112688,81,82,42
continued,0.1871918302318499,81,82,43
continued,0.10389762497485189,81,82,44
continued,0.03841432787101711,81,82,45
continued,0.11599670536244337,81,82,46
continued,0.14606245573115498,81,82,47
continued,0.00796551533864288,81,82,48
continued,0.07494552233614969,81,82,49
continued,0.11670819190175799,82,83,0
continued,0.009866556496431526,82,83,1
continued,0.06889978179513308,82,83,2
continued,0.06529342636975703,82,83,3
continued,0.03378834174795329,82,83,4
continued,0.11925996417927777,82,83,5
continued,0.16377413746011207,82,83,6
continued,0.14755152508432515,82,83,7
continued,0.042895016654836055,82,83,8
continued,0.08410800026519992,82,83,9
continued,0.015109355733447518,82,83,10
continued,0.10205730524200782,82,83,11
continued,0.06344101744027346,82,83,12
continued,0.16245210616356115,82,83,13
continued,0.08338714455609908,82,83,14
continued,0.008322278260066238,82,83,15
continued,0.1553849052030638,82,83,16
continued,0.02369370822551857,82,83,17
continued,0.05831509051604511,82,83,18
continued,0.1136901040758947,82,83,19
continued,0.09137309749367001,82,83,20
continued,0.08310177072642415,82,83,21
continued,0.1823663610865684,82,83,22
continued,0.07017713332271398,82,83,23
continued,0.11184835632381662,82,83,24
continued,0.10391260650621366,82,83,25
continued,0.07499197374189608,82,83,26
continued,0.13380931033903837,82,83,27
continued,0.14332905607177573,82,83,28
continued,0.08060577557301024,82,83,29
continued,0.10431752168011955,82,83,30
continued,0.15949844138990593,82,83,31
continued,0.22486802994746374,82,83,32
continued,0.0076130164986920705,82,83,33
continued,0.15296068750590266,82,83,34
continued,0.20015296240230354,82,83,35
continued,0.11245367083528275,82,83,36
continued,0.12089152362267963,82,83,37
continued,0.09557194847590585,82,83,38
continued,0.08504931594795756,82,83,39
continued,0.16604750549249467,82,83,40
continued,0.15323455039164488,82,83,41
continued,0.16415095810452063,82,83,42
continued,0.16366996062636238,82,83,43
continued,0.27297601242784414,82,83,44
continued,0.3027527023762351,82,83,45
continued,0.10580932357640016,82,83,46
continued,0.0868689477250736,82,83,47
continued,0.17070737948680206,82,83,48
continued,0.03783433946960428,82,83,49
continued,0.13811380886422617,83,84,0
continued,0.039713240462717285,83,84,1
continued,0.05902416010366335,83,84,2
continued,0.14162924244256675,83,84,3
continued,0.10746990772897085,83,84,4
continued,0.1608456331214848,83,84,5
continued,0.1087473481836079,83,84,6
continued,0.16742910452099688,83,84,7
continued,0.16563291875638372,83,84,8
continued,0.1778988281713195,83,84,9
continued,0.09026839919076572,83,84,10
continued,0.08590037417583099,83,84,11
continued,0.05984853868247863,83,84,12
continued,0.13276332314614464,83,84,13
continued,0.0535009676813591,83,84,14
continued,0.05976833140398324,83,84,15
continued,0.0884431555184289,83,84,16
continued,0.17419230493737678,83,84,17
continued,0.10964438492296123,83,84,18
continued,0.13329702789695666,83,84,19
continued,0.09472435248203512,83,84,20
continued,0.04360425575951161,83,84,21
continued,0.03966963439649092,83,84,22
continued,0.09264064932216202,83,84,23
continued,0.1801095359901286,83,84,24
continued,0.04388708294766566,83,84,25
continued,0.14213265162203437,83,84,26
continued,0.16051056412402834,83,84,27
continued,0.048261182246152515,83,84,28
continued,0.04891434344675759,83,84,29
continued,0.09887002867938637,83,84,30
continued,-0.04806425773936342,83,84,31
continued,0.09184865644889477,83,84,32
continued,0.1837875345172981,83,84,33
continued,0.08126403493589181,83,84,34
continued,0.12910036677423178,83,84,35
continued,0.20258773280263354,83,84,36
continued,0.2170553223005534,83,84,37
continued,0.08039041289228065,83,84,38
continued,0.08657519264992598,83,84,39
continued,0.1492730088988624,83,84,40
continued,0.05387947470612332,83,84,41
continued,0.11160647567007331,83,84,42
continued,0.028590694871151665,83,84,43
continued,0.08252524085785405,83,84,44
continued,0.22674423679052222,83,84,45
continued,0.16515496974339752,83,84,46
continued,0.05133753881501941,83,84,47
continued,0.130036577664434,83,84,48
continued,0.06556897673937478,83,84,49
continued,0.08677672865073398,84,85,0
continued,0.14697530193748562,84,85,1
continued,0.1618526828157064,84,85,2
continued,0.1706650943898178,84,85,3
continued,-0.0058046591794889265,84,85,4
continued,0.1853353958484724,84,85,5
continued,0.0700638457008726,84,85,6
continued,0.07394878170969818,84,85,7
continued,0.08813710193099368,84,85,8
continued,0.10414945371958287,84,85,9
continued,0.17156600890003693,84,85,10
continued,0.06262334036798456,84,85,11
continued,0.05990281077267172,84,85,12
continued,0.1619481494645379,84,85,13
continued,0.1280135741891735,84,85,14
continued,0.19240831664029143,84,85,15
continued,0.19041637443830187,84,85,16
continued,0.09058958588128473,84,85,17
continued,0.08725569286335183,84,85,18
continued,0.14557704438317595,84,85,19
continued,0.1455402448731794,84,85,20
continued,0.08719258415547491,84,85,21
continued,0.17449748158742934,84,85,22
continued,0.05070954298753471,84,85,23
continued,0.09385493025937205,84,85,24
continued,-0.01601184498784701,84,85,25
continued,-0.019422578477178844,84,85,26
continued,0.1411353265741366,84,85,27
continued,0.16694312282281829,84,85,28
continued,0.06742091244149791,84,85,29
continued,0.06311269126747682,84,85,30
continued,-0.043969519678310934,84,85,31
continued,0.08298852118270776,84,85,32
continued,0.08235000159318587,84,85,33
continued,0.05176134127539481,84,85,34
continued,0.09710746269755696,84,85,35
continued,0.062465115301842414,84,85,36
continued,0.15996915678779985,84,85,37
continued,0.23780076447871226,84,85,38
continued,0.10189085745034208,84,85,39
continued,0.06374116970548682,84,85,40
continued,0.16826153827989357,84,85,41
continued,0.08446924401650183,84,85,42
continued,0.004238005287767245,84,85,43
continued,0.12229773139895339,84,85,44
continued,0.1323564773982883,84,85,45
continued,0.18480565418035466,84,85,46
continued,0.030709010697307422,84,85,47
continued,0.06647019728329796,84,85,48
continued,0.04549893267363463,84,85,49
continued,0.058069612484872433,85,86,0
continued,-0.010200405763170333,85,86,1
continued,0.08245804697576285,85,86,2
continued,0.1596065005528608,85,86,3
continued,0.20885752570496735,85,86,4
continued,0.155683851212961,85,86,5
continued,0.062096918370833816,85,86,6
continued,-0.02709925843768074,85,86,7
continued,0.18761537309406548,85,86,8
